Date	Last Price
2013-02-08	252.5000
2013-02-01	255.5700
2013-01-25	254.4200
2013-01-18	250.2000
2013-01-11	247.1500
2013-01-04	245.8200
2012-12-28	235.8100
2012-12-21	240.6900
2012-12-14	238.0200
2012-12-07	237.6400
2012-11-30	237.4300
2012-11-23	238.2900
2012-11-16	228.5300
2012-11-09	233.7400
2012-11-02	240.6800
2012-10-26	241.9700
2012-10-19	248.8400
2012-10-12	244.1900
2012-10-05	247.7700
2012-09-28	245.8100
2012-09-21	251.9000
2012-09-14	257.6500
2012-09-07	247.1900
2012-08-31	241.0200
2012-08-24	242.5700
2012-08-17	245.0300
2012-08-10	243.8400
2012-08-03	237.7400
2012-07-27	236.1200
2012-07-20	232.5600
2012-07-13	227.5900
2012-07-06	226.5000
2012-06-29	227.1300
2012-06-22	217.1100
2012-06-15	223.9200
2012-06-08	218.2100
2012-06-01	210.4400
2012-05-25	220.9100
2012-05-18	217.7700
2012-05-11	230.8800
2012-05-04	235.8500
2012-04-27	245.1300
2012-04-20	239.3500
2012-04-13	236.2500
2012-04-06	242.6200
2012-03-30	247.7200
2012-03-23	250.4400
2012-03-16	257.3500
2012-03-09	255.0800
2012-03-02	258.4200
2012-02-24	262.1000
2012-02-17	256.2100
2012-02-10	251.5100
2012-02-03	251.6700
2012-01-27	247.3000
2012-01-20	245.7300
2012-01-13	239.6300
2012-01-06	243.6000
2011-12-30	240.2200
2011-12-23	240.4700
2011-12-16	229.5600
2011-12-09	240.6300
2011-12-02	241.2800
2011-11-25	219.1500
2011-11-18	235.0100
2011-11-11	245.7300
2011-11-04	243.5600
2011-10-28	252.2800
2011-10-21	239.1600
2011-10-14	232.4900
2011-10-07	214.5700
2011-09-30	207.3400
2011-09-23	205.1300
2011-09-16	230.3700
2011-09-09	222.7300
2011-09-02	229.0100
2011-08-26	225.9100
2011-08-19	219.9400
2011-08-12	231.3600
2011-08-05	233.4400
2011-07-29	263.0000
2011-07-22	273.1500
2011-07-15	263.7600
2011-07-08	265.0900
2011-07-01	264.2200
2011-06-24	247.0200
2011-06-17	250.6200
2011-06-10	255.4600
2011-06-03	262.1500
2011-05-27	265.9700
2011-05-20	261.7200
2011-05-13	259.3800
2011-05-06	266.1700
2011-04-29	284.1800
2011-04-22	278.5000
2011-04-15	271.8100
2011-04-08	282.0900
2011-04-01	279.9500
2011-03-25	275.7900
2011-03-18	265.6800
2011-03-11	263.7000
2011-03-04	276.8100
2011-02-25	273.7000
2011-02-18	271.4700
2011-02-11	262.2600
2011-02-04	263.0700
2011-01-28	254.8100
2011-01-21	252.9800
2011-01-14	253.2900
2011-01-07	245.1100
2010-12-31	244.8300
2010-12-24	242.7200
2010-12-17	237.0600
2010-12-10	236.0000
2010-12-03	233.9100
2010-11-26	224.3500
2010-11-19	229.6600
2010-11-12	230.5300
2010-11-05	231.6600
2010-10-29	220.3800
2010-10-22	219.7900
2010-10-15	221.3700
2010-10-08	218.7000
2010-10-01	213.8700
2010-09-24	207.5500
2010-09-17	202.4400
2010-09-10	202.3200
2010-09-03	201.3200
2010-08-27	193.6300
2010-08-20	194.0900
2010-08-13	198.5500
2010-08-06	207.6300
2010-07-30	200.2200
2010-07-23	199.8000
2010-07-16	194.3300
2010-07-09	194.8700
2010-07-02	182.8900
2010-06-25	191.1100
2010-06-18	202.5800
2010-06-11	197.0100
2010-06-04	191.5900
2010-05-28	196.2900
2010-05-21	195.4700
2010-05-14	206.1000
2010-05-07	203.3400
2010-04-30	224.8300
2010-04-23	232.1400
2010-04-16	226.9100
2010-04-09	229.2600
2010-04-02	224.5200
2010-03-26	215.4300
2010-03-19	219.1300
2010-03-12	221.8300
2010-03-05	219.2200
2010-02-26	211.1400
2010-02-19	215.9800
2010-02-12	210.2600
2010-02-05	206.6200
2010-01-29	211.2900
2010-01-22	218.8300
2010-01-15	229.8900
2010-01-08	232.7400
2010-01-01	223.5200
2009-12-25	224.7600
2009-12-18	217.0400
2009-12-11	217.2000
2009-12-04	221.3300
2009-11-27	221.9200
2009-11-20	221.0400
2009-11-13	224.1100
2009-11-06	222.0700
2009-10-30	216.4900
2009-10-23	227.4500
2009-10-16	228.9600
2009-10-09	218.2900
2009-10-02	204.7700
2009-09-25	210.6200
2009-09-18	217.1000
2009-09-11	212.6200
2009-09-04	201.2400
2009-08-28	204.9400
2009-08-21	204.9700
2009-08-14	198.5700
2009-08-07	199.3700
2009-07-31	198.8500
2009-07-24	202.2000
2009-07-17	192.0700
2009-07-10	177.2000
2009-07-03	185.3800
2009-06-26	189.7600
2009-06-19	195.2200
2009-06-12	207.9200
2009-06-05	204.7700
2009-05-29	201.5400
2009-05-22	191.8200
2009-05-15	186.7000
2009-05-08	197.4100
2009-05-01	181.1400
2009-04-24	177.3000
2009-04-17	173.4200
2009-04-10	173.2100
2009-04-03	175.8400
2009-03-27	171.6200
2009-03-20	166.8400
2009-03-13	159.9800
2009-03-06	148.8800
2009-02-27	158.6500
2009-02-20	161.9800
2009-02-13	177.5300
2009-02-06	184.9300
2009-01-30	175.1500
2009-01-23	172.6400
2009-01-16	176.7700
2009-01-09	186.1100
2009-01-02	191.1500
2008-12-26	173.9100
2008-12-19	177.4000
2008-12-12	182.0500
2008-12-05	163.1600
2008-11-28	188.4900
2008-11-21	163.7500
2008-11-14	177.6700
2008-11-07	188.2500
2008-10-31	192.1100
2008-10-24	167.1000
2008-10-17	173.9700
2008-10-10	161.6000
2008-10-03	217.0000
2008-09-26	249.3400
2008-09-19	256.0500
2008-09-12	251.1400
2008-09-05	248.7500
2008-08-29	275.4900
2008-08-22	275.1800
2008-08-15	261.5300
2008-08-08	264.3200
2008-08-01	277.7900
2008-07-25	278.1900
2008-07-18	285.0600
2008-07-11	301.7300
2008-07-04	311.2900
2008-06-27	318.6400
2008-06-20	314.4400
2008-06-13	318.2200
2008-06-06	322.0200
2008-05-30	323.8200
2008-05-23	329.4800
2008-05-16	331.1800
2008-05-09	316.8700
2008-05-02	307.7200
2008-04-25	309.3400
2008-04-18	308.8800
2008-04-11	290.0300
2008-04-04	287.0000
2008-03-28	273.9900
2008-03-21	263.3100
2008-03-14	280.1000
2008-03-07	277.0800
2008-02-29	284.4700
2008-02-22	277.9800
2008-02-15	271.5900
2008-02-08	260.7800
2008-02-01	267.9200
2008-01-25	262.5500
2008-01-18	265.6600
2008-01-11	289.0800
2008-01-04	298.8900
2007-12-28	302.8700
2007-12-21	295.8100
2007-12-14	290.6400
2007-12-07	292.0900
2007-11-30	284.3300
2007-11-23	285.0800
2007-11-16	281.5900
2007-11-09	293.2900
2007-11-02	295.9800
2007-10-26	298.8200
2007-10-19	291.7300
2007-10-12	296.1300
2007-10-05	287.2100
2007-09-28	288.4500
2007-09-21	290.8200
2007-09-14	278.6900
2007-09-07	270.2800
2007-08-31	267.1500
2007-08-24	264.1700
2007-08-17	255.4400
2007-08-10	260.4800
2007-08-03	261.0200
2007-07-27	269.2700
2007-07-20	288.7500
2007-07-13	289.8400
2007-07-06	282.7300
2007-06-29	274.3200
2007-06-22	273.2800
2007-06-15	276.1900
2007-06-08	264.1400
2007-06-01	267.7700
2007-05-25	264.4600
2007-05-18	264.8900
2007-05-11	255.5900
2007-05-04	257.0400
2007-04-27	252.2100
2007-04-20	249.7800
2007-04-13	248.6900
2007-04-06	242.5600
2007-03-30	237.9800
2007-03-23	235.8500
2007-03-16	221.9200
2007-03-09	225.3300
2007-03-02	221.2200
2007-02-23	232.4600
2007-02-16	230.4800
2007-02-09	230.9200
2007-02-02	231.7600
2007-01-26	226.8700
2007-01-19	225.9800
2007-01-12	222.9500
2007-01-05	223.5300
2006-12-29	235.2400
2006-12-22	234.3500
2006-12-15	241.1300
2006-12-08	239.5100
2006-12-01	240.1300
2006-11-24	231.7500
2006-11-17	229.6700
2006-11-10	233.7400
2006-11-03	227.7800
2006-10-27	228.7000
2006-10-20	223.0600
2006-10-13	217.8000
2006-10-06	212.9000
2006-09-29	216.8100
2006-09-22	210.0100
2006-09-15	210.6800
2006-09-08	219.0900
2006-09-01	228.3400
2006-08-25	233.1200
2006-08-18	230.9900
2006-08-11	232.9000
2006-08-04	233.9100
2006-07-28	232.8800
2006-07-21	219.8000
2006-07-14	228.4800
2006-07-07	228.0900
2006-06-30	226.6200
2006-06-23	213.9100
2006-06-16	212.0700
2006-06-09	213.1500
2006-06-02	228.3700
2006-05-26	224.8100
2006-05-19	218.7300
2006-05-12	232.7800
2006-05-05	239.6000
2006-04-28	233.0700
2006-04-21	239.7100
2006-04-14	225.9000
2006-04-07	224.2000
2006-03-31	219.3200
2006-03-24	217.8300
2006-03-17	217.2500
2006-03-10	208.5400
2006-03-03	216.3400
2006-02-24	214.7100
2006-02-17	214.0500
2006-02-10	212.6300
2006-02-03	222.6000
2006-01-27	225.9700
2006-01-20	223.1500
2006-01-13	218.9500
2006-01-06	215.6800
2005-12-30	203.1400
2005-12-23	205.9500
2005-12-16	207.8800
2005-12-09	208.9000
2005-12-02	206.8000
2005-11-25	206.3600
2005-11-18	199.6400
2005-11-11	193.5200
2005-11-04	201.7000
2005-10-28	196.5100
2005-10-21	190.3600
2005-10-14	197.8600
2005-10-07	202.8400
2005-09-30	218.6900
2005-09-23	214.6700
2005-09-16	213.7900
2005-09-09	214.2300
2005-09-02	210.5300
2005-08-26	198.8600
2005-08-19	199.3800
2005-08-12	207.9000
2005-08-05	199.1500
2005-07-29	195.2400
2005-07-22	193.8000
2005-07-15	190.1900
2005-07-08	193.9000
2005-07-01	187.8800
2005-06-24	186.9000
2005-06-17	189.4000
2005-06-10	181.1900
2005-06-03	177.2100
2005-05-27	175.7300
2005-05-20	168.5600
2005-05-13	166.5500
2005-05-06	175.7300
2005-04-29	172.4500
