Date	Last Price
2012-12-14	79.580
2012-12-07	80.408
2012-11-30	80.153
2012-11-23	80.192
2012-11-16	81.257
2012-11-09	81.026
2012-11-02	80.593
2012-10-26	80.068
2012-10-19	79.621
2012-10-12	79.667
2012-10-05	79.337
2012-09-28	79.935
2012-09-21	79.328
2012-09-14	78.847
2012-09-07	80.252
2012-08-31	81.208
2012-08-24	81.593
2012-08-17	82.596
2012-08-10	82.553
2012-08-03	82.375
2012-07-27	82.709
2012-07-20	83.478
2012-07-13	83.349
2012-07-06	83.377
2012-06-29	81.627
2012-06-22	82.256
2012-06-15	81.628
2012-06-08	82.511
2012-06-01	82.890
2012-05-25	82.402
2012-05-18	81.292
2012-05-11	80.264
2012-05-04	79.498
2012-04-27	78.709
2012-04-20	79.194
2012-04-13	79.888
2012-04-06	79.886
2012-03-30	79.004
2012-03-23	79.345
2012-03-16	79.786
2012-03-09	80.041
2012-03-02	79.403
2012-02-24	78.352
2012-02-17	79.331
2012-02-10	79.114
2012-02-03	78.924
2012-01-27	78.902
2012-01-20	80.223
2012-01-13	81.515
2012-01-06	81.254
2011-12-30	80.178
2011-12-23	79.930
2011-12-16	80.256
2011-12-09	78.632
2011-12-02	78.625
2011-11-25	79.686
2011-11-18	78.064
2011-11-11	76.945
2011-11-04	76.962
2011-10-28	75.067
2011-10-21	76.395
2011-10-14	76.623
2011-10-07	78.726
2011-09-30	78.553
2011-09-23	78.501
2011-09-16	76.599
2011-09-09	77.192
2011-09-02	74.756
2011-08-26	73.814
2011-08-19	74.009
2011-08-12	74.607
2011-08-05	74.598
2011-07-29	73.897
2011-07-22	74.201
2011-07-15	75.126
2011-07-08	75.179
2011-07-01	74.349
2011-06-24	75.665
2011-06-17	74.988
2011-06-10	74.795
2011-06-03	73.783
2011-05-27	74.954
2011-05-20	75.435
2011-05-13	75.757
2011-05-06	74.841
2011-04-29	72.933
2011-04-22	74.108
2011-04-15	74.832
2011-04-08	75.066
2011-04-01	75.833
2011-03-25	76.217
2011-03-18	75.718
2011-03-11	76.776
2011-03-04	76.400
2011-02-25	77.275
2011-02-18	77.664
2011-02-11	78.460
2011-02-04	78.044
2011-01-28	78.133
2011-01-21	78.213
2011-01-14	79.162
2011-01-07	81.012
